label,fault_detail,load_nm,aceleracao_x_mancal_a,aceleracao_y_mancal_a,aceleracao_x_mancal_b,aceleracao_y_mancal_b,temperatura_mancal_a,temperatura_mancal_b,corrente_fase_u,corrente_fase_v,corrente_fase_w,temperatura_mancal_a_valida,temperatura_mancal_b_valida,corrente_fase_u_valida,corrente_fase_v_valida,corrente_fase_w_valida
desgaste_rolamento,BPFI_03,0,5678,-5408,3123,-334,27547,27459,5855,-21520,15487,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,2481,-1972,2910,-982,27547,27459,4700,-20728,15875,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-6504,4408,1843,2049,27547,27459,4382,-19693,15083,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,647,-988,5537,-8502,27547,27459,4582,-19010,14178,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,6520,-2194,1932,447,27547,27459,3743,-18083,14103,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-2129,5090,-3027,8491,27547,27459,2790,-18027,14964,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1214,3529,425,-1429,27547,27459,2682,-19009,15890,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,5828,-1854,-3007,5231,27547,27459,3657,-19803,15735,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1172,942,-4265,3630,27547,27459,3973,-20319,16234,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-6754,2469,556,-7930,27547,27459,2889,-20014,17141,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,165,-2983,-472,1278,27547,27459,1521,-18971,17335,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1332,-2813,46,3413,27547,27459,1995,-18608,16208,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-4220,1603,4206,-4101,27547,27459,2252,-18163,15425,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1389,294,1351,1293,27547,27459,894,-17250,15953,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,3675,-2131,1593,-3203,27547,27459,228,-17452,17130,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-706,250,1951,-6429,27547,27459,1249,-18173,17060,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-3255,1215,-1882,383,27547,27459,2189,-19318,16891,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,2169,-1410,-1528,-3958,27547,27459,1443,-19489,17655,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,3040,-1822,-2375,-1521,27547,27459,95,-18315,18077,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1375,1376,-4482,4518,27547,27459,-64,-17781,17790,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,711,1196,-1723,-1134,27547,27459,441,-17606,16850,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,4339,-1787,-907,1871,27547,27459,-172,-16962,16826,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,277,121,-1330,3964,27547,27459,-1559,-16089,17528,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-3660,2730,3241,-3387,27547,27459,-1884,-16529,18148,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,910,-358,3291,2232,27547,27459,-298,-17578,17824,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1241,-875,2963,2744,27547,27459,3,-17821,17776,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-4586,3560,3425,-526,27547,27459,-1506,-17276,18504,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1719,1803,527,7448,27547,27459,-2901,-16452,19174,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,3611,-2985,1132,1240,27547,27459,-1945,-16584,18410,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1820,-378,349,-4976,27547,27459,-1264,-16598,17743,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-3532,1327,-2714,1565,27547,27459,-2656,-15935,18368,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,3182,-3632,-1338,-4838,27547,27459,-4080,-15303,19146,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,2171,-2580,-859,-5912,27547,27459,-3339,-15725,18875,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-3826,2805,-2750,3950,27547,27459,-2159,-16554,18335,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,951,-191,77,-2139,27547,27459,-3011,-16287,18846,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,5209,-2952,201,-2506,27547,27459,-4473,-15545,19777,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1975,2545,-1406,4207,27547,27459,-4532,-15425,19866,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-2407,2306,2244,-3444,27547,27459,-3460,-15768,18936,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,4807,-3256,1617,-2578,27547,27459,-3802,-15498,19030,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-396,203,-216,3894,27547,27459,-5344,-14857,20092,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-4948,3491,1293,405,27547,27459,-5971,-14527,20260,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,3468,-2397,170,2348,27547,27459,-4374,-14984,19107,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,3877,-2307,-1762,2696,27547,27459,-4011,-14905,18828,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-2714,3496,-762,-1172,27547,27459,-5665,-14186,19815,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,3444,-1622,-1469,1030,27547,27459,-7258,-13726,20857,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1238,-5183,-620,-994,27547,27459,-6225,-14152,20264,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-12477,7632,51,-904,27547,27459,-5441,-14430,19761,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-6158,3301,-1122,3863,27547,27459,-6891,-13960,20704,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,5226,-5046,1484,513,27547,27459,-8341,-13362,21208,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,2728,2564,2106,87,27547,27459,-7423,-13289,20266,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-3289,3251,539,1584,27547,27459,-5302,-12958,19202,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,6598,-3602,1341,-3409,27547,27459,-5828,-12510,19121,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,2733,-1228,-344,-2079,27547,27459,-7678,-12308,19842,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-555,857,-2241,-2039,27547,27459,-8037,-12383,20328,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1173,-876,418,-6435,27547,27459,-7325,-12918,20008,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,5130,-3132,-1560,-656,27547,27459,-7815,-12870,20485,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1423,-279,-2304,1690,27547,27459,-9450,-12364,21776,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-3775,1621,871,-2821,27547,27459,-10500,-11571,20102,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-2670,-177,47,52,27547,27459,-8604,-11445,18448,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-807,-1358,1048,-441,27547,27459,-7111,-11241,18317,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-7005,2147,3279,-1874,27547,27459,-8245,-10649,18717,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-3701,1548,885,6979,27547,27459,-9859,-10314,19932,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,4483,-1656,777,6345,27547,27459,-9347,-10967,20020,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,2277,-773,40,1754,27547,27459,-9085,-11411,20353,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1314,2760,-2993,1939,27547,27459,-10687,-11060,21687,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,4180,-379,-1961,-3337,27547,27459,-11353,-10154,21548,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,4590,-2764,-2884,-2032,27547,27459,-10254,-9852,20071,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-3382,2456,-4050,162,27547,27459,-8980,-9853,18464,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-3642,2781,-1461,-1308,27547,27459,-9074,-9253,17894,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,3310,-3218,170,477,27547,27459,-10295,-8843,18782,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-2424,191,3040,237,27547,27459,-11099,-8853,19899,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-5414,3339,5224,-827,27547,27459,-10769,-9518,20295,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,3750,-3548,4626,502,27547,27459,-11427,-9879,21205,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,3533,-3296,4768,-1391,27547,27459,-12654,-9250,21827,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-4141,3096,2721,158,27547,27459,-12560,-7933,20427,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1580,-584,-1179,410,27547,27459,-11019,-7757,19107,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,5796,-3922,-1910,-2478,27547,27459,-10145,-7605,17914,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1605,2370,-3922,726,27547,27459,-11001,-6999,17565,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1075,2322,-4527,1690,27547,27459,-12410,-6789,18803,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,4473,-3064,-2788,-1229,27547,27459,-12264,-7533,19455,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-980,159,-2129,1122,27547,27459,-12357,-8127,20294,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-6341,3835,-1051,429,27547,27459,-13955,-7916,21414,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1408,-727,1754,-1288,27547,27459,-14290,-6797,20550,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,870,-1734,2176,1533,27547,27459,-13257,-6162,19118,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-3213,2486,2399,-238,27547,27459,-12367,-6128,18164,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-118,1176,2357,1454,27547,27459,-12218,-5209,17044,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,6368,-2652,1694,5231,27547,27459,-13194,-4546,17357,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1328,754,499,715,27547,27459,-13983,-4446,18945,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-2758,2998,-1684,-224,27547,27459,-13770,-5391,19664,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1820,-1372,-3298,692,27547,27459,-14605,-6041,20619,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,860,-1632,-1653,-5831,27547,27459,-15355,-5023,20313,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-4096,2181,-1799,-1763,27547,27459,-15304,-3546,18646,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-571,-382,-1308,1148,27547,27459,-14184,-4179,18147,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,2677,-3124,691,-3413,27547,27459,-13564,-4073,17488,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1082,382,555,1076,27547,27459,-14052,-2440,16282,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-2904,1299,1577,-1234,27547,27459,-15257,-1893,17039,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,2093,-2351,2585,-4429,27547,27459,-15454,-2911,18213,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,2399,-1247,1117,1804,27547,27459,-15538,-3788,19249,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1594,2243,1079,220,27547,27459,-16229,-3092,19500,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,2330,161,560,513,27547,27459,-16601,-1772,18370,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,5522,-1769,-1772,6441,27547,27459,-16314,-1516,17550,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1510,1936,-959,-240,27547,27459,-15380,-1908,17201,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-3275,2170,-1148,217,27547,27459,-15256,-1303,16420,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,974,-1928,-2325,4494,27547,27459,-15802,-34,15981,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1800,-93,71,-1804,27547,27459,-16409,241,17044,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-4766,2413,-399,1882,27547,27459,-16425,-1492,17854,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,926,-1063,-444,3824,27547,27459,-16661,-2027,18081,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,3191,-1672,1988,-2782,27547,27459,-17122,-615,17635,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1418,1794,1699,-720,27547,27459,-17457,844,16582,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-691,502,133,307,27547,27459,-16628,5,16512,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,3437,-2239,1719,-3709,27547,27459,-16087,-332,16224,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-209,1,670,2343,27547,27459,-16595,1090,15285,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-3036,1757,-104,3351,27547,27459,-17499,2087,15192,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1734,-1302,480,-1029,27547,27459,-17493,1198,15960,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1633,-1489,-1888,911,27547,27459,-17253,-115,16798,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-3165,1559,-1121,-5047,27547,27459,-17508,647,16547,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1250,179,-333,-5309,27547,27459,-17939,2251,15648,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,2367,-2122,-1658,1329,27547,27459,-17932,2413,15362,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-628,234,-300,-2686,27547,27459,-17106,1436,15639,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1885,1551,-149,1507,27547,27459,-17110,1829,15277,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,3164,-1023,-1087,5492,27547,27459,-17887,3314,14479,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,2944,-749,1437,-2154,27547,27459,-18530,3988,14867,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1909,2465,79,1614,27547,27459,-17818,2403,15703,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,182,922,-630,4525,27547,27459,-17536,2064,15393,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,2653,-1760,2181,-2810,27547,27459,-18336,3572,14586,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-2619,1133,925,1198,27547,27459,-19126,5019,13974,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-3921,1899,-293,1915,27547,27459,-18476,3977,14366,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1120,-1775,508,-3861,27547,27459,-17870,3054,14626,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-71,-652,-1333,1061,27547,27459,-18462,4194,14135,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-3710,2222,-1378,-51,27547,27459,-19338,5694,13592,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,995,-766,-142,-3291,27547,27459,-19192,5150,13743,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,3432,-2225,-1284,2407,27547,27459,-18127,3606,13628,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1773,1400,712,-413,27547,27459,-17999,4196,13240,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,87,580,2095,-2211,27547,27459,-18798,5856,12879,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,4591,-2747,70,1739,27547,27459,-19182,6220,12817,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,380,-18,699,-2324,27547,27459,-18521,5220,13496,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1896,1630,1042,-2006,27547,27459,-18765,5601,13446,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,2900,-1625,-814,1470,27547,27459,-19944,7146,12767,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1492,-597,-177,-1518,27547,27459,-20106,7488,12540,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-677,3260,-499,409,27547,27459,-18969,5991,13010,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-4048,-81,-722,1910,27547,27459,-17814,5269,12379,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-2555,-5253,221,686,27547,27459,-18016,6338,11450,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-4955,-2180,-1078,5691,27547,27459,-18965,7851,11074,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-2539,2277,45,2792,27547,27459,-18864,7318,11669,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,4817,2534,809,-163,27547,27459,-19009,6880,12013,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,5389,1983,48,3737,27547,27459,-19968,8173,11619,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1789,3339,1202,-540,27547,27459,-20485,9669,11107,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,912,999,-162,-2205,27547,27459,-19538,8955,10886,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,536,-2543,-1727,-1092,27547,27459,-17939,7340,10561,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,9,-305,828,-4400,27547,27459,-17409,7475,9908,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1884,1334,-193,-819,27547,27459,-18109,8791,9390,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1280,-1960,613,2402,27547,27459,-19134,9606,9058,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,635,-1973,1179,426,27547,27459,-19166,9003,9827,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-4454,-196,-916,2208,27547,27459,-19641,9496,10215,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-3051,-3393,1601,-4256,27547,27459,-21049,11201,9813,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-124,-2626,1549,-9319,27547,27459,-20159,11471,8655,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1725,2412,-1577,-121,27547,27459,-18698,9709,9096,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1356,2963,-309,2035,27547,27459,-17480,8739,8726,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,5275,1565,-1112,757,27547,27459,-17201,9576,7636,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,3674,2084,-4538,3958,27547,27459,-18224,10912,7317,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-456,1006,-1789,-3921,27547,27459,-18645,10728,8003,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,120,-2264,-2212,-7610,27547,27459,-19269,10727,8549,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-155,-2522,-3379,209,27547,27459,-20615,12176,8451,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-4823,279,532,2119,27547,27459,-20393,12800,7461,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-2771,618,1211,6226,27547,27459,-18999,12017,6870,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,341,-125,924,7838,27547,27459,-17823,10992,6855,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1402,1055,4726,2184,27547,27459,-16705,10714,5960,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1480,949,3495,224,27547,27459,-16982,11649,5313,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1821,-667,2361,-813,27547,27459,-18691,11997,4874,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1669,-186,3389,-1897,27547,27459,-19034,11819,5989,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,2,1373,536,1818,27547,27459,-19620,12940,6801,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1113,894,75,-997,27547,27459,-20010,14081,6018,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,3229,-1340,152,-3889,27547,27459,-18827,14205,4564,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-646,-559,-3099,-2047,27547,27459,-18125,12969,4982,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1318,-697,-2568,-4724,27547,27459,-17315,12417,4819,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1373,-3236,-1350,-4086,27547,27459,-16183,12844,3280,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-942,-1665,-2934,-1764,27547,27459,-16894,13968,2743,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-2754,1725,-1479,-2075,27547,27459,-17795,14052,3707,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,487,630,-372,3352,27547,27459,-18590,14092,4584,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1496,526,565,5456,27547,27459,-19358,15197,4370,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-862,2272,1980,3821,27547,27459,-18614,15648,3096,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,598,727,2055,6604,27547,27459,-17593,15283,2353,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,2419,-1479,2561,1212,27547,27459,-17117,14392,2739,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-748,-263,2321,-2300,27547,27459,-16385,14241,2142,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-2096,735,-187,2578,27547,27459,-16014,14871,719,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-309,-592,-91,-958,27547,27459,-16852,16084,339,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1005,-43,102,-1729,27547,27459,-17439,15864,2043,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1888,1388,-2911,2152,27547,27459,-18466,16079,2845,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,486,198,-1132,-6050,27547,27459,-18137,16660,1620,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1231,-410,-1196,-5703,27547,27459,-16822,16830,62,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-136,1052,-2384,-255,27547,27459,-16688,15845,732,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-152,926,12,-3526,27547,27459,-16263,15288,938,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1913,-415,377,2600,27547,27459,-15361,15750,-361,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1394,-559,29,3564,27547,27459,-15334,16641,-1290,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,582,-463,1101,-3777,27547,27459,-15971,16581,-465,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1542,-1598,210,960,27547,27459,-17065,16435,876,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1545,-2156,492,-330,27547,27459,-17150,16816,360,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1193,-595,339,-3061,27547,27459,-16208,17308,-1114,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1677,461,-2544,4707,27547,27459,-15613,17513,-1664,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-744,135,-287,-35,27547,27459,-15707,16556,-793,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-807,712,751,-2426,27547,27459,-15306,16416,-1176,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-891,1792,-920,4274,27547,27459,-14474,17197,-2706,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,247,730,2667,-3127,27547,27459,-14695,17929,-3317,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1243,-286,4584,-2368,27547,27459,-15512,17079,-1600,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-785,998,1178,7849,27547,27459,-15836,17043,-993,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1043,1125,3015,-868,27547,27459,-15383,17916,-2331,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,772,-600,1044,1134,27547,27459,-14679,18588,-3818,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-442,-47,-2630,5911,27547,27459,-14949,17955,-2991,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1268,813,-433,-4999,27547,27459,-14993,17485,-2223,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1483,-1007,-2813,-817,27547,27459,-14404,18010,-3319,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,977,-1250,-3106,549,27547,27459,-13824,18749,-4900,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-745,595,140,-6374,27547,27459,-14049,18619,-4352,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,330,-376,-1701,1591,27547,27459,-14676,18121,-2981,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1427,-1647,-812,844,27547,27459,-14458,18342,-3700,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-233,-219,2210,-4941,27547,27459,-13807,19059,-5358,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-911,17,-1193,2233,27547,27459,-13615,19322,-5730,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,923,-1610,734,-1725,27547,27459,-14181,18426,-4548,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-68,-425,2155,-2858,27547,27459,-14034,18501,-4766,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1884,1384,-2122,7027,27547,27459,-13276,19556,-6307,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-271,356,439,2146,27547,27459,-12385,19709,-7353,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,248,359,1267,845,27547,27459,-12982,18651,-5729,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1520,1915,-787,3958,27547,27459,-13164,18135,-5034,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-738,1011,1080,-4105,27547,27459,-12451,18857,-6311,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1161,-470,1259,-2258,27547,27459,-11868,19908,-7908,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,448,206,234,1456,27547,27459,-12347,19515,-7184,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,493,237,2183,-2903,27547,27459,-12564,19345,-6515,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,2123,-966,-1486,4673,27547,27459,-12156,20200,-7808,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1789,-587,-2555,4415,27547,27459,-11713,21246,-9620,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-251,481,-555,-4266,27547,27459,-11475,20093,-8878,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,124,-150,-3676,2183,27547,27459,-11227,18146,-6812,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,138,-393,-2209,-2014,27547,27459,-10874,18115,-7092,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-887,656,33,-6513,27547,27459,-10382,19147,-8698,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1865,896,-1713,3342,27547,27459,-9952,20088,-9630,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-432,575,1992,-440,27547,27459,-10850,19661,-8676,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-3781,830,3300,-2414,27547,27459,-11042,20018,-9177,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1365,-1064,1443,1849,27547,27459,-10385,21419,-11124,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,6969,-6182,3054,-3390,27547,27459,-9174,20739,-11472,True,True,True,True,True
